zip,service_type,subregion
3077,Electricity,NEWE
3079,Electricity,NEWE
3082,Electricity,NEWE
3084,Electricity,NEWE
3086,Electricity,NEWE
3087,Electricity,NEWE
3101,Electricity,NEWE
3102,Electricity,NEWE
3103,Electricity,NEWE
3104,Electricity,NEWE
3105,Electricity,NEWE
3106,Electricity,NEWE
3107,Electricity,NEWE
3108,Electricity,NEWE
3109,Electricity,NEWE
3110,Electricity,NEWE
3111,Electricity,NEWE
3215,Electricity,NEWE
3216,Electricity,NEWE
3217,Electricity,NEWE
3218,Electricity,NEWE
3220,Electricity,NEWE
3221,Electricity,NEWE
3222,Electricity,NEWE
3223,Electricity,NEWE
3224,Electricity,NEWE
3225,Electricity,NEWE
3226,Electricity,NEWE
3227,Electricity,NEWE
3229,Electricity,NEWE
3230,Electricity,NEWE
3231,Electricity,NEWE
3233,Electricity,NEWE
3234,Electricity,NEWE
3235,Electricity,NEWE
3237,Electricity,NEWE
3238,Electricity,NEWE
3240,Electricity,NEWE
3241,Electricity,NEWE
3242,Electricity,NEWE
3243,Electricity,NEWE
3244,Electricity,NEWE
3245,Electricity,NEWE
3246,Electricity,NEWE
3247,Electricity,NEWE
3249,Electricity,NEWE
3251,Electricity,NEWE
3252,Electricity,NEWE
3253,Electricity,NEWE
3254,Electricity,NEWE
3255,Electricity,NEWE
3256,Electricity,NEWE
3257,Electricity,NEWE
3258,Electricity,NEWE
3259,Electricity,NEWE
3260,Electricity,NEWE
3261,Electricity,NEWE
3262,Electricity,NEWE
3263,Electricity,NEWE
3264,Electricity,NEWE
3266,Electricity,NEWE
3268,Electricity,NEWE
3269,Electricity,NEWE
3272,Electricity,NEWE
3273,Electricity,NEWE
3274,Electricity,NEWE
3275,Electricity,NEWE
3276,Electricity,NEWE
3278,Electricity,NEWE
3279,Electricity,NEWE
3280,Electricity,NEWE
3281,Electricity,NEWE
3282,Electricity,NEWE
3284,Electricity,NEWE
3285,Electricity,NEWE
3287,Electricity,NEWE
3289,Electricity,NEWE
3290,Electricity,NEWE
3291,Electricity,NEWE
3293,Electricity,NEWE
3298,Electricity,NEWE
3299,Electricity,NEWE
3301,Electricity,NEWE
3302,Electricity,NEWE
3303,Electricity,NEWE
3304,Electricity,NEWE
3305,Electricity,NEWE
3307,Electricity,NEWE
3431,Electricity,NEWE
3435,Electricity,NEWE
3440,Electricity,NEWE
3441,Electricity,NEWE
3442,Electricity,NEWE
3443,Electricity,NEWE
3444,Electricity,NEWE
3445,Electricity,NEWE
3446,Electricity,NEWE
3447,Electricity,NEWE
3448,Electricity,NEWE
3449,Electricity,NEWE
3450,Electricity,NEWE
3451,Electricity,NEWE
3452,Electricity,NEWE
3455,Electricity,NEWE
3456,Electricity,NEWE
3457,Electricity,NEWE
3458,Electricity,NEWE
3461,Electricity,NEWE
3462,Electricity,NEWE
3464,Electricity,NEWE
3465,Electricity,NEWE
3466,Electricity,NEWE
3467,Electricity,NEWE
3468,Electricity,NEWE
3469,Electricity,NEWE
3470,Electricity,NEWE
3561,Electricity,NEWE
3570,Electricity,NEWE
3574,Electricity,NEWE
3575,Electricity,NEWE
3576,Electricity,NEWE
3579,Electricity,NEWE
3580,Electricity,NEWE
3581,Electricity,NEWE
3582,Electricity,NEWE
3583,Electricity,NEWE
3584,Electricity,NEWE
3585,Electricity,NEWE
3586,Electricity,NEWE
3588,Electricity,NEWE
3589,Electricity,NEWE
3590,Electricity,NEWE
3592,Electricity,NEWE
3593,Electricity,NEWE
3595,Electricity,NEWE
3597,Electricity,NEWE
3598,Electricity,NEWE
3601,Electricity,NEWE
3602,Electricity,NEWE
3603,Electricity,NEWE
3604,Electricity,NEWE
3605,Electricity,NEWE
3607,Electricity,NEWE
3608,Electricity,NEWE
3609,Electricity,NEWE
3740,Electricity,NEWE
3741,Electricity,NEWE
3743,Electricity,NEWE
3745,Electricity,NEWE
3746,Electricity,NEWE
3748,Electricity,NEWE
3749,Electricity,NEWE
3750,Electricity,NEWE
3751,Electricity,NEWE
3752,Electricity,NEWE
3753,Electricity,NEWE
3754,Electricity,NEWE
3755,Electricity,NEWE
3756,Electricity,NEWE
3765,Electricity,NEWE
3766,Electricity,NEWE
3768,Electricity,NEWE
3769,Electricity,NEWE
3770,Electricity,NEWE
3771,Electricity,NEWE
3773,Electricity,NEWE
3774,Electricity,NEWE
3777,Electricity,NEWE
3779,Electricity,NEWE
3780,Electricity,NEWE
3781,Electricity,NEWE
3782,Electricity,NEWE
3784,Electricity,NEWE
3785,Electricity,NEWE
3801,Electricity,NEWE
3802,Electricity,NEWE
3803,Electricity,NEWE
3804,Electricity,NEWE
3805,Electricity,NEWE
3809,Electricity,NEWE
3810,Electricity,NEWE
3811,Electricity,NEWE
3812,Electricity,NEWE
3813,Electricity,NEWE
3814,Electricity,NEWE
3815,Electricity,NEWE
3816,Electricity,NEWE
3817,Electricity,NEWE
3818,Electricity,NEWE
3819,Electricity,NEWE
3820,Electricity,NEWE
3821,Electricity,NEWE
3822,Electricity,NEWE
3823,Electricity,NEWE
3824,Electricity,NEWE
3825,Electricity,NEWE
3826,Electricity,NEWE
3827,Electricity,NEWE
3830,Electricity,NEWE
3832,Electricity,NEWE
3833,Electricity,NEWE
3835,Electricity,NEWE
3836,Electricity,NEWE
3837,Electricity,NEWE
3838,Electricity,NEWE
3839,Electricity,NEWE
3840,Electricity,NEWE
3841,Electricity,NEWE
3842,Electricity,NEWE
3843,Electricity,NEWE
3844,Electricity,NEWE
3845,Electricity,NEWE
3846,Electricity,NEWE
3847,Electricity,NEWE
3848,Electricity,NEWE
3849,Electricity,NEWE
3850,Electricity,NEWE
3851,Electricity,NEWE
3852,Electricity,NEWE
3853,Electricity,NEWE
3854,Electricity,NEWE
3855,Electricity,NEWE
3856,Electricity,NEWE
3857,Electricity,NEWE
3858,Electricity,NEWE
3859,Electricity,NEWE
3860,Electricity,NEWE
3861,Electricity,NEWE
3862,Electricity,NEWE
3864,Electricity,NEWE
3865,Electricity,NEWE
3866,Electricity,NEWE
3867,Electricity,NEWE
3868,Electricity,NEWE
3869,Electricity,NEWE
3870,Electricity,NEWE
3871,Electricity,NEWE
3872,Electricity,NEWE
3873,Electricity,NEWE
3874,Electricity,NEWE
3875,Electricity,NEWE
3878,Electricity,NEWE
3882,Electricity,NEWE
3883,Electricity,NEWE
3884,Electricity,NEWE
3885,Electricity,NEWE
3886,Electricity,NEWE
3887,Electricity,NEWE
3890,Electricity,NEWE
3894,Electricity,NEWE
3896,Electricity,NEWE
3897,Electricity,NEWE
3901,Electricity,NEWE
3902,Electricity,NEWE
3903,Electricity,NEWE
3904,Electricity,NEWE
3905,Electricity,NEWE
3906,Electricity,NEWE
3907,Electricity,NEWE
3908,Electricity,NEWE
3909,Electricity,NEWE
3910,Electricity,NEWE
3911,Electricity,NEWE
4001,Electricity,NEWE
4002,Electricity,NEWE
4003,Electricity,NEWE
4004,Electricity,NEWE
4005,Electricity,NEWE
4006,Electricity,NEWE
4007,Electricity,NEWE
4008,Electricity,NEWE
4009,Electricity,NEWE
4010,Electricity,NEWE
4011,Electricity,NEWE
4014,Electricity,NEWE
4015,Electricity,NEWE
4016,Electricity,NEWE
4017,Electricity,NEWE
4019,Electricity,NEWE
4020,Electricity,NEWE
4021,Electricity,NEWE
4022,Electricity,NEWE
4024,Electricity,NEWE
4027,Electricity,NEWE
4028,Electricity,NEWE
4029,Electricity,NEWE
4030,Electricity,NEWE
4032,Electricity,NEWE
4033,Electricity,NEWE
4034,Electricity,NEWE
4037,Electricity,NEWE
4038,Electricity,NEWE
4039,Electricity,NEWE
4040,Electricity,NEWE
4041,Electricity,NEWE
4042,Electricity,NEWE
4043,Electricity,NEWE
4046,Electricity,NEWE
4047,Electricity,NEWE
4048,Electricity,NEWE
4049,Electricity,NEWE
4050,Electricity,NEWE
4051,Electricity,NEWE
4054,Electricity,NEWE
4055,Electricity,NEWE
4056,Electricity,NEWE
4057,Electricity,NEWE
4061,Electricity,NEWE
4062,Electricity,NEWE
4063,Electricity,NEWE
4064,Electricity,NEWE
4066,Electricity,NEWE
4068,Electricity,NEWE
4069,Electricity,NEWE
4070,Electricity,NEWE
4071,Electricity,NEWE
4072,Electricity,NEWE
4073,Electricity,NEWE
4074,Electricity,NEWE
4076,Electricity,NEWE
4077,Electricity,NEWE
4078,Electricity,NEWE
4079,Electricity,NEWE
4082,Electricity,NEWE
4083,Electricity,NEWE
4084,Electricity,NEWE
4085,Electricity,NEWE
4086,Electricity,NEWE
4087,Electricity,NEWE
4088,Electricity,NEWE
4090,Electricity,NEWE
4091,Electricity,NEWE
4092,Electricity,NEWE
4093,Electricity,NEWE
4094,Electricity,NEWE
4095,Electricity,NEWE
4096,Electricity,NEWE
4097,Electricity,NEWE
4098,Electricity,NEWE
4101,Electricity,NEWE
4102,Electricity,NEWE
4103,Electricity,NEWE
4104,Electricity,NEWE
4105,Electricity,NEWE
4106,Electricity,NEWE
4107,Electricity,NEWE
4108,Electricity,NEWE
4109,Electricity,NEWE
4110,Electricity,NEWE
4112,Electricity,NEWE
4116,Electricity,NEWE
4122,Electricity,NEWE
4123,Electricity,NEWE
4124,Electricity,NEWE
4210,Electricity,NEWE
4211,Electricity,NEWE
4212,Electricity,NEWE
4216,Electricity,NEWE
4217,Electricity,NEWE
4219,Electricity,NEWE
4220,Electricity,NEWE
4221,Electricity,NEWE
4222,Electricity,NEWE
4223,Electricity,NEWE
4224,Electricity,NEWE
4225,Electricity,NEWE
4226,Electricity,NEWE
4227,Electricity,NEWE
4228,Electricity,NEWE
4230,Electricity,NEWE
4231,Electricity,NEWE
4234,Electricity,NEWE
4236,Electricity,NEWE
4237,Electricity,NEWE
4238,Electricity,NEWE
4239,Electricity,NEWE
4240,Electricity,NEWE
4241,Electricity,NEWE
4243,Electricity,NEWE
4250,Electricity,NEWE
4252,Electricity,NEWE
4253,Electricity,NEWE
4254,Electricity,NEWE
4255,Electricity,NEWE
4256,Electricity,NEWE
4257,Electricity,NEWE
4258,Electricity,NEWE
4259,Electricity,NEWE
4260,Electricity,NEWE
4261,Electricity,NEWE
4262,Electricity,NEWE
4263,Electricity,NEWE
4265,Electricity,NEWE
4266,Electricity,NEWE
4267,Electricity,NEWE
4268,Electricity,NEWE
4270,Electricity,NEWE
4271,Electricity,NEWE
4274,Electricity,NEWE
4275,Electricity,NEWE
4276,Electricity,NEWE
4280,Electricity,NEWE
4281,Electricity,NEWE
4282,Electricity,NEWE
4284,Electricity,NEWE
4285,Electricity,NEWE
4286,Electricity,NEWE
4287,Electricity,NEWE
4288,Electricity,NEWE
4289,Electricity,NEWE
4290,Electricity,NEWE
4291,Electricity,NEWE
4292,Electricity,NEWE
4294,Electricity,NEWE
4330,Electricity,NEWE
4332,Electricity,NEWE
4333,Electricity,NEWE
4336,Electricity,NEWE
4338,Electricity,NEWE
4341,Electricity,NEWE
4342,Electricity,NEWE
4343,Electricity,NEWE
4344,Electricity,NEWE
4345,Electricity,NEWE
4346,Electricity,NEWE
4347,Electricity,NEWE
4348,Electricity,NEWE
4349,Electricity,NEWE
4350,Electricity,NEWE
4351,Electricity,NEWE
4352,Electricity,NEWE
4353,Electricity,NEWE
4354,Electricity,NEWE
4355,Electricity,NEWE
4357,Electricity,NEWE
4358,Electricity,NEWE
4359,Electricity,NEWE
4360,Electricity,NEWE
4363,Electricity,NEWE
4364,Electricity,NEWE
4401,Electricity,NEWE
4402,Electricity,NEWE
4406,Electricity,NEWE
4408,Electricity,NEWE
4410,Electricity,NEWE
4411,Electricity,NEWE
4412,Electricity,NEWE
4413,Electricity,NEWE
4414,Electricity,NEWE
4415,Electricity,NEWE
4416,Electricity,NEWE
4417,Electricity,NEWE
4418,Electricity,NEWE
4419,Electricity,NEWE
4420,Electricity,NEWE
4421,Electricity,NEWE
4422,Electricity,NEWE
4424,Electricity,NEWE
4426,Electricity,NEWE
4427,Electricity,NEWE
4428,Electricity,NEWE
4429,Electricity,NEWE
4430,Electricity,NEWE
4431,Electricity,NEWE
4434,Electricity,NEWE
4435,Electricity,NEWE
4438,Electricity,NEWE
4441,Electricity,NEWE
4442,Electricity,NEWE
4443,Electricity,NEWE
4444,Electricity,NEWE
4448,Electricity,NEWE
4449,Electricity,NEWE
4450,Electricity,NEWE
4451,Electricity,NEWE
4453,Electricity,NEWE
4454,Electricity,NEWE
4455,Electricity,NEWE
4456,Electricity,NEWE
4457,Electricity,NEWE
4459,Electricity,NEWE
4460,Electricity,NEWE
4461,Electricity,NEWE
4462,Electricity,NEWE
4463,Electricity,NEWE
4464,Electricity,NEWE
4468,Electricity,NEWE
4469,Electricity,NEWE
4471,Electricity,NEWE
4472,Electricity,NEWE
4473,Electricity,NEWE
4474,Electricity,NEWE
4475,Electricity,NEWE
4476,Electricity,NEWE
4478,Electricity,NEWE
4479,Electricity,NEWE
4481,Electricity,NEWE
4485,Electricity,NEWE
4487,Electricity,NEWE
4488,Electricity,NEWE
4489,Electricity,NEWE
4490,Electricity,NEWE
4491,Electricity,NEWE
4492,Electricity,NEWE
4493,Electricity,NEWE
4495,Electricity,NEWE
4496,Electricity,NEWE
4497,Electricity,NEWE
4530,Electricity,NEWE
4535,Electricity,NEWE
4537,Electricity,NEWE
4538,Electricity,NEWE
4539,Electricity,NEWE
4541,Electricity,NEWE
4543,Electricity,NEWE
4544,Electricity,NEWE
4547,Electricity,NEWE
4548,Electricity,NEWE
4549,Electricity,NEWE
4551,Electricity,NEWE
4553,Electricity,NEWE
4554,Electricity,NEWE
4555,Electricity,NEWE
4556,Electricity,NEWE
4558,Electricity,NEWE
4562,Electricity,NEWE
4563,Electricity,NEWE
4564,Electricity,NEWE
4565,Electricity,NEWE
4568,Electricity,NEWE
4571,Electricity,NEWE
4572,Electricity,NEWE
4573,Electricity,NEWE
4574,Electricity,NEWE
4575,Electricity,NEWE
4576,Electricity,NEWE
4578,Electricity,NEWE
4579,Electricity,NEWE
4605,Electricity,NEWE
4606,Electricity,NEWE
4607,Electricity,NEWE
4609,Electricity,NEWE
4611,Electricity,NEWE
4612,Electricity,NEWE
4613,Electricity,NEWE
4614,Electricity,NEWE
4616,Electricity,NEWE
4617,Electricity,NEWE
4619,Electricity,NEWE
4622,Electricity,NEWE
4623,Electricity,NEWE
4624,Electricity,NEWE
4625,Electricity,NEWE
4626,Electricity,NEWE
4627,Electricity,NEWE
4628,Electricity,NEWE
4629,Electricity,NEWE
4630,Electricity,NEWE
4631,Electricity,NEWE
4634,Electricity,NEWE
4635,Electricity,NEWE
4637,Electricity,NEWE
4640,Electricity,NEWE
4642,Electricity,NEWE
4643,Electricity,NEWE
4644,Electricity,NEWE
4646,Electricity,NEWE
4648,Electricity,NEWE
4649,Electricity,NEWE
4652,Electricity,NEWE
4653,Electricity,NEWE
4654,Electricity,NEWE
4655,Electricity,NEWE
4657,Electricity,NEWE
4658,Electricity,NEWE
4660,Electricity,NEWE
4662,Electricity,NEWE
4664,Electricity,NEWE
4666,Electricity,NEWE
4667,Electricity,NEWE
4668,Electricity,NEWE
4669,Electricity,NEWE
4671,Electricity,NEWE
4672,Electricity,NEWE
4673,Electricity,NEWE
4674,Electricity,NEWE
4675,Electricity,NEWE
4676,Electricity,NEWE
4677,Electricity,NEWE
4679,Electricity,NEWE
4680,Electricity,NEWE
4681,Electricity,NEWE
4683,Electricity,NEWE
4684,Electricity,NEWE
4685,Electricity,NEWE
4686,Electricity,NEWE
4691,Electricity,NEWE
4693,Electricity,NEWE
4694,Electricity,NEWE
4730,Electricity,NEWE
4732,Electricity,NEWE
4733,Electricity,NEWE
4734,Electricity,NEWE
4735,Electricity,NEWE
4736,Electricity,NEWE
4738,Electricity,NEWE
4739,Electricity,NEWE
4740,Electricity,NEWE
4742,Electricity,NEWE
4743,Electricity,NEWE
4744,Electricity,NEWE
4745,Electricity,NEWE
4746,Electricity,NEWE
4747,Electricity,NEWE
4750,Electricity,NEWE
4751,Electricity,NEWE
4756,Electricity,NEWE
4757,Electricity,NEWE
4758,Electricity,NEWE
4760,Electricity,NEWE
4761,Electricity,NEWE
4762,Electricity,NEWE
4763,Electricity,NEWE
4764,Electricity,NEWE
4765,Electricity,NEWE
4766,Electricity,NEWE
4768,Electricity,NEWE
4769,Electricity,NEWE
4772,Electricity,NEWE
4773,Electricity,NEWE
4774,Electricity,NEWE
4775,Electricity,NEWE
4776,Electricity,NEWE
4777,Electricity,NEWE
4779,Electricity,NEWE
4780,Electricity,NEWE
4781,Electricity,NEWE
4783,Electricity,NEWE
4785,Electricity,NEWE
4786,Electricity,NEWE
4787,Electricity,NEWE
4841,Electricity,NEWE
4843,Electricity,NEWE
4846,Electricity,NEWE
4847,Electricity,NEWE
4848,Electricity,NEWE
4849,Electricity,NEWE
4850,Electricity,NEWE
4851,Electricity,NEWE
4853,Electricity,NEWE
4854,Electricity,NEWE
4855,Electricity,NEWE
4856,Electricity,NEWE
4858,Electricity,NEWE
4859,Electricity,NEWE
4860,Electricity,NEWE
4861,Electricity,NEWE
4862,Electricity,NEWE
4863,Electricity,NEWE
4864,Electricity,NEWE
4865,Electricity,NEWE
4901,Electricity,NEWE
4903,Electricity,NEWE
4910,Electricity,NEWE
4911,Electricity,NEWE
4912,Electricity,NEWE
4915,Electricity,NEWE
4917,Electricity,NEWE
4918,Electricity,NEWE
4920,Electricity,NEWE
4921,Electricity,NEWE
4922,Electricity,NEWE
4923,Electricity,NEWE
4924,Electricity,NEWE
4925,Electricity,NEWE
4926,Electricity,NEWE
4927,Electricity,NEWE
4928,Electricity,NEWE
4929,Electricity,NEWE
4930,Electricity,NEWE
4932,Electricity,NEWE
4933,Electricity,NEWE
4935,Electricity,NEWE
4936,Electricity,NEWE
4937,Electricity,NEWE
4938,Electricity,NEWE
4939,Electricity,NEWE
4940,Electricity,NEWE
4941,Electricity,NEWE
4942,Electricity,NEWE
4943,Electricity,NEWE
4944,Electricity,NEWE
4945,Electricity,NEWE
4947,Electricity,NEWE
4949,Electricity,NEWE
4950,Electricity,NEWE
4951,Electricity,NEWE
4952,Electricity,NEWE
4953,Electricity,NEWE
4954,Electricity,NEWE
4955,Electricity,NEWE
4956,Electricity,NEWE
4957,Electricity,NEWE
4958,Electricity,NEWE
4961,Electricity,NEWE
4962,Electricity,NEWE
4963,Electricity,NEWE
4964,Electricity,NEWE
4965,Electricity,NEWE
4966,Electricity,NEWE
4967,Electricity,NEWE
4969,Electricity,NEWE
4970,Electricity,NEWE
4971,Electricity,NEWE
4972,Electricity,NEWE
4973,Electricity,NEWE
4974,Electricity,NEWE
4975,Electricity,NEWE
4976,Electricity,NEWE
4978,Electricity,NEWE
4979,Electricity,NEWE
4981,Electricity,NEWE
4982,Electricity,NEWE
4983,Electricity,NEWE
4984,Electricity,NEWE
4985,Electricity,NEWE
4986,Electricity,NEWE
4987,Electricity,NEWE
4988,Electricity,NEWE
4989,Electricity,NEWE
4992,Electricity,NEWE
5001,Electricity,NEWE
5009,Electricity,NEWE
5030,Electricity,NEWE
5031,Electricity,NEWE
5032,Electricity,NEWE
5033,Electricity,NEWE
5034,Electricity,NEWE
5035,Electricity,NEWE
5036,Electricity,NEWE
5037,Electricity,NEWE
5038,Electricity,NEWE
5039,Electricity,NEWE
5040,Electricity,NEWE
5041,Electricity,NEWE
5042,Electricity,NEWE
5043,Electricity,NEWE
5045,Electricity,NEWE
5046,Electricity,NEWE
5047,Electricity,NEWE
5048,Electricity,NEWE
5049,Electricity,NEWE
5050,Electricity,NEWE
5051,Electricity,NEWE
5052,Electricity,NEWE
5053,Electricity,NEWE
5054,Electricity,NEWE
5055,Electricity,NEWE
5056,Electricity,NEWE
5058,Electricity,NEWE
5059,Electricity,NEWE
5060,Electricity,NEWE
5061,Electricity,NEWE
5062,Electricity,NEWE
5065,Electricity,NEWE
5067,Electricity,NEWE
5068,Electricity,NEWE
5069,Electricity,NEWE
5070,Electricity,NEWE
5071,Electricity,NEWE
5072,Electricity,NEWE
5073,Electricity,NEWE
5074,Electricity,NEWE
5075,Electricity,NEWE
5076,Electricity,NEWE
5077,Electricity,NEWE
5079,Electricity,NEWE
5081,Electricity,NEWE
5083,Electricity,NEWE
5084,Electricity,NEWE
5085,Electricity,NEWE
5086,Electricity,NEWE
5088,Electricity,NEWE
5089,Electricity,NEWE
5091,Electricity,NEWE
5101,Electricity,NEWE
5141,Electricity,NEWE
5142,Electricity,NEWE
5143,Electricity,NEWE
5144,Electricity,NEWE
5146,Electricity,NEWE
5148,Electricity,NEWE
5149,Electricity,NEWE
5150,Electricity,NEWE
5151,Electricity,NEWE
5152,Electricity,NEWE
5153,Electricity,NEWE
5154,Electricity,NEWE
5155,Electricity,NEWE
5156,Electricity,NEWE
5158,Electricity,NEWE
5159,Electricity,NEWE
5161,Electricity,NEWE
5201,Electricity,NEWE
5250,Electricity,NEWE
5251,Electricity,NEWE
5252,Electricity,NEWE
5253,Electricity,NEWE
5254,Electricity,NEWE
5255,Electricity,NEWE
5257,Electricity,NEWE
5260,Electricity,NEWE
5261,Electricity,NEWE
5262,Electricity,NEWE
5301,Electricity,NEWE
5302,Electricity,NEWE
5303,Electricity,NEWE
5304,Electricity,NEWE
5340,Electricity,NEWE
5341,Electricity,NEWE
5342,Electricity,NEWE
5343,Electricity,NEWE
5344,Electricity,NEWE
5345,Electricity,NEWE
5346,Electricity,NEWE
5350,Electricity,NEWE
5351,Electricity,NEWE
5352,Electricity,NEWE
5353,Electricity,NEWE
5354,Electricity,NEWE
5355,Electricity,NEWE
5356,Electricity,NEWE
5357,Electricity,NEWE
5358,Electricity,NEWE
5359,Electricity,NEWE
5360,Electricity,NEWE
5361,Electricity,NEWE
5362,Electricity,NEWE
5363,Electricity,NEWE
5401,Electricity,NEWE
5402,Electricity,NEWE
5403,Electricity,NEWE
5404,Electricity,NEWE
5405,Electricity,NEWE
5406,Electricity,NEWE
5407,Electricity,NEWE
5408,Electricity,NEWE
5439,Electricity,NEWE
5440,Electricity,NEWE
5441,Electricity,NEWE
5442,Electricity,NEWE
5443,Electricity,NEWE
5444,Electricity,NEWE
5445,Electricity,NEWE
5446,Electricity,NEWE
5447,Electricity,NEWE
5448,Electricity,NEWE
5449,Electricity,NEWE
5450,Electricity,NEWE
5451,Electricity,NEWE
5452,Electricity,NEWE
5453,Electricity,NEWE
5454,Electricity,NEWE
5455,Electricity,NEWE
5456,Electricity,NEWE
5457,Electricity,NEWE
5458,Electricity,NEWE
5459,Electricity,NEWE
5460,Electricity,NEWE
5461,Electricity,NEWE
5462,Electricity,NEWE
5463,Electricity,NEWE
5464,Electricity,NEWE
5465,Electricity,NEWE
5466,Electricity,NEWE
5468,Electricity,NEWE
5469,Electricity,NEWE
5470,Electricity,NEWE
5471,Electricity,NEWE
5472,Electricity,NEWE
5473,Electricity,NEWE
5474,Electricity,NEWE
5476,Electricity,NEWE
5477,Electricity,NEWE
5478,Electricity,NEWE
5479,Electricity,NEWE
5481,Electricity,NEWE
5482,Electricity,NEWE
5483,Electricity,NEWE
5485,Electricity,NEWE
5486,Electricity,NEWE
5487,Electricity,NEWE
5488,Electricity,NEWE
5489,Electricity,NEWE
5490,Electricity,NEWE
5491,Electricity,NEWE
5492,Electricity,NEWE
5494,Electricity,NEWE
5495,Electricity,NEWE
5501,Electricity,NEWE
5544,Electricity,NEWE
5601,Electricity,NEWE
5602,Electricity,NEWE
5603,Electricity,NEWE
5604,Electricity,NEWE
5609,Electricity,NEWE
5620,Electricity,NEWE
5633,Electricity,NEWE
5640,Electricity,NEWE
5641,Electricity,NEWE
5647,Electricity,NEWE
5648,Electricity,NEWE
5649,Electricity,NEWE
5650,Electricity,NEWE
5651,Electricity,NEWE
5652,Electricity,NEWE
5653,Electricity,NEWE
5654,Electricity,NEWE
5655,Electricity,NEWE
5656,Electricity,NEWE
5657,Electricity,NEWE
5658,Electricity,NEWE
5660,Electricity,NEWE
5661,Electricity,NEWE
5662,Electricity,NEWE
5663,Electricity,NEWE
5664,Electricity,NEWE
5665,Electricity,NEWE
5666,Electricity,NEWE
5667,Electricity,NEWE
5669,Electricity,NEWE
5670,Electricity,NEWE
5671,Electricity,NEWE
5672,Electricity,NEWE
5673,Electricity,NEWE
5674,Electricity,NEWE
5675,Electricity,NEWE
5676,Electricity,NEWE
5677,Electricity,NEWE
5678,Electricity,NEWE
5679,Electricity,NEWE
5680,Electricity,NEWE
5681,Electricity,NEWE
5682,Electricity,NEWE
5701,Electricity,NEWE
5702,Electricity,NEWE
5730,Electricity,NEWE
5731,Electricity,NEWE
5732,Electricity,NEWE
5733,Electricity,NEWE
5734,Electricity,NEWE
5735,Electricity,NEWE
5736,Electricity,NEWE
5737,Electricity,NEWE
5738,Electricity,NEWE
5739,Electricity,NEWE
5740,Electricity,NEWE
5741,Electricity,NEWE
5742,Electricity,NEWE
5743,Electricity,NEWE
5744,Electricity,NEWE
5745,Electricity,NEWE
5746,Electricity,NEWE
5747,Electricity,NEWE
5748,Electricity,NEWE
